FRANODEID,EFFICIENCY,LATITUDE,LONGITUDE
316406,0.0029249779479191993,40.271517884660284,-120.11655844465967
316408,0.0028962585210545386,40.270250000341065,-120.11482999891648
316418,0.0034231082146809954,37.004932515474316,-120.11084878774813
316425,0.003047339972114163,39.792564928901,-120.1083850808263
316427,0.0031089526915491746,36.929577011536246,-120.10765126773195
316430,0.003190365424669021,36.93117460237383,-120.10745827547294
316440,0.003291757693729804,36.93107463257251,-120.10530541887711
316445,0.003197180448262522,36.92971111193296,-120.10412650044093
316449,0.0031089526915491746,36.92646991169042,-120.10302801805364
316451,0.0031971804482625213,36.930581620602744,-120.10290061718342
316454,0.0032561590207590206,36.931821342834155,-120.10237720120669
316455,0.0033074228356560005,36.93228755291691,-120.10217716974913
316456,0.003357299615154561,36.93263634495904,-120.10203736224652
316457,0.003035150826823967,40.03323347210661,-120.10182510651455
316459,0.0030412737281835986,39.79197955912725,-120.10068183772044
316460,0.003033336050411992,40.01475849565038,-120.09867648179932
316464,0.003037161546878544,39.793059958458514,-120.09759020302513
316469,0.002943483751304969,40.26243671432052,-120.095792472919
316477,0.003293142887250637,39.38533143689487,-120.09387587054793
316478,0.0030418828234991505,40.145203644683875,-120.09384212713093
316479,0.0030344052377404263,39.83682134675297,-120.09380951109956
316485,0.003032859547773064,39.85568030375955,-120.09240168036946
316499,0.0025984905353156596,45.774524194556534,-120.07931756913594
316500,0.003431959576508739,36.967176854911656,-120.06566006145992
316502,0.0034100561391029777,36.96567035289857,-120.06414566268931
316505,0.0034293607887152743,36.96466935599113,-120.06304901286519
316510,0.002627649331624979,45.7805855577483,-120.05843779971336
316511,0.0034170354156773117,36.9596441098928,-120.05781697222389
316515,0.0033216357447790356,36.956993692451,-120.05487060588979
316518,0.0032481716893429163,36.95503891874601,-120.05275223292278
316520,0.003032203879574483,39.869316738141244,-120.05224606639615
316522,0.003170545133612211,36.95323446743901,-120.0508824076252
316523,0.003275433598482171,36.95246111776955,-120.04908140944804
316524,0.0033895391271023573,36.95064330859559,-120.04844203803613
316527,0.003047251008965219,40.14836078372232,-120.03743333424792
316529,0.0029482120942535854,40.23469000043185,-120.03240000094746
316530,0.0033542441569347175,36.930028503809595,-120.02698023756459
316534,0.0025870386637997463,45.793760000025614,-120.0250899998488
316536,0.003032367836115501,39.91738210897037,-120.02346503463642
316537,0.0026499374655603682,45.7946956401727,-120.0233056025381
316540,0.0032910358865545363,39.396494503549626,-120.02287022954408
316543,0.0032968778931361732,39.43694507841766,-120.02111603449154
316563,0.0029644435143969866,40.22559930010855,-120.0116842001154
316567,0.0033100271969986324,39.446117851727,-120.00925572422072
316571,0.0027748777206481057,39.677700000428125,-120.00720999980733
316575,0.0033321976123807393,39.46666795505971,-120.00271623868396
316577,0.0028330004492100967,39.67044656076606,-120.00126941927387
316578,0.002879153479376167,39.666331500521494,-120.00113720073878
316579,0.002926194135272245,39.663229077036355,-120.00080875241639
316581,0.002668306099390851,45.80234126010768,-119.99956249716486
316582,0.002893297337227286,39.65676524699993,-119.99876662665405
316585,0.002985932912560942,39.65859150844935,-119.9984078754622
316589,0.003054600967945458,40.154349851582644,-119.99693034355086
316590,0.002984458002710729,40.21893149985274,-119.99650939929694
316595,0.003339976422577338,36.89986896533134,-119.99564461722406
316597,0.0033725962142498243,39.4772674565727,-119.99465779452827
316598,0.003020092803087028,39.65045220368157,-119.99408975563811
316607,0.003328746925305117,39.51859395478399,-119.98563924716655
316610,0.0033356998269254957,36.881242932220076,-119.97631408593375
316613,0.003076225573768484,39.632370038835596,-119.97252386557797
316624,0.0033391258916934986,36.84334859932592,-119.93234921271053
316627,0.003408857330296912,39.515561810691224,-119.92275310252005
316629,0.003350375916063128,36.83483474534489,-119.91613565399642
316631,0.0030650113685246924,40.16670523731832,-119.91281117238623
316632,0.003007223721729055,40.18164187000486,-119.91170502736954
316635,0.0034542358966036146,39.508561876625954,-119.90147144929725
316637,0.002720906397695222,39.659135690286796,-119.89989125881357
316639,0.0034682486464944996,39.50816127779503,-119.89855223544096
316642,0.003498091708227671,39.508125157188815,-119.89737076039948
316643,0.003380009626693781,39.50817566199163,-119.89736179341632
316644,0.0027925143365854876,39.645413220206414,-119.89639841854608
316646,0.0027813794108147703,39.659354601669264,-119.89499147265651
316647,0.003332052079252258,39.505698829812985,-119.89494168982009
316648,0.0028050091521694847,39.65882312856643,-119.89482711779047
316649,0.003371430460708181,36.82036893880808,-119.89455868501388
316650,0.0028795499769570243,39.645370031219535,-119.89341055902904
316651,0.002869316700023848,39.647292791399394,-119.89313921211767
316652,0.0029403320100891937,39.6453474282022,-119.89256465954341
316653,0.0027925143365854876,39.64357710901686,-119.89174969444294
316654,0.002833728579034167,39.659246096975345,-119.8913842094797
316655,0.0028377762651538136,39.64524273083548,-119.89104537573432
316656,0.003000148752736352,39.64534457973869,-119.8909096052606
316657,0.0031242509559951032,39.63714988764037,-119.89012715019024
316658,0.0030082550309806573,39.63838745374946,-119.89009869785023
316659,0.0030498849980995723,39.637958346801696,-119.89008754346938
316660,0.0030281348420441345,39.640081629265815,-119.88972750139843
316661,0.0029025614250380184,39.637431860958216,-119.8896722990259
316662,0.002937215985851686,39.6373064788248,-119.88966728732493
316663,0.0031024626847709234,39.64162032844216,-119.88924364004032
316664,0.003081172390365971,40.17016878347776,-119.88913886952874
316665,0.0030360621154345057,39.643837850597095,-119.88904056059896
316666,0.0030736259168916576,39.642868943196596,-119.88903851693172
316667,0.002976128868449503,39.64549024273595,-119.88897832711272
316668,0.0029549528092203473,39.64694685099006,-119.88894692470537
316669,0.0029161616164375737,39.642068955109785,-119.88889564258072
316670,0.0030333430081631784,40.17148354985552,-119.88859450843287
316671,0.00298649313062523,39.64883567592183,-119.88799175325025
316672,0.0028839407514791604,39.650098010942564,-119.887977797024
316673,0.002900138449202816,39.65654794160663,-119.88791582135423
316674,0.0030653240950923354,40.17116999950101,-119.88791000027119
316675,0.003136386048115321,39.63264360367482,-119.88717178902522
316676,0.0031136693065154895,40.17089852619228,-119.88545210275433
316677,0.0028839407514791604,39.64656988896028,-119.88460024115018
316680,0.00300931221551591,39.63222896001988,-119.8829393765641
316694,0.003163344013008436,39.60372266160288,-119.87117397599796
316695,0.0027235511188308833,45.82593726195562,-119.8690727455815
316696,0.003407618940179052,36.8004171589231,-119.86853487571187
316704,0.0032638256211356864,36.802540940267065,-119.86505170580841
316705,0.0031995232903254066,36.80272216615799,-119.8647402545095
316706,0.0033055993329388165,36.79835429586276,-119.86465162941853
316707,0.0033889779177755613,36.797435890407314,-119.86463137151055
316709,0.0031995232903254066,36.797578437679384,-119.86423382747147
316710,0.003476332164151361,36.79635937177081,-119.86406065025099
316713,0.003513953976110011,36.79418113223934,-119.86165914896766
316715,0.0034845816209637544,36.793401702551094,-119.86062554201186
316716,0.003442308741381917,36.79224089337754,-119.8589188876008
316717,0.0033593684470100992,36.79168084517605,-119.85794401698985
316718,0.0032607906360379363,36.791218549641364,-119.85704510971597
316719,0.003517836245273639,36.78995600034027,-119.85700955529533
316720,0.00347953666231974,36.789662013357564,-119.85651441289386
316721,0.003421524883412854,36.788945722325856,-119.8557030805804
316722,0.003356776587808225,36.78867281610188,-119.85541441954025
316723,0.003246292045700566,36.788139219378394,-119.85463705522264
316724,0.0033651686281258495,36.786666717431245,-119.85237333035106
316726,0.0032525456698186948,36.78592943819644,-119.85129211088855
316727,0.0030945587561478066,36.78429395355987,-119.84826368255497
316729,0.0030945587561478066,36.783772547838325,-119.84732426395671
316730,0.0032201626984286417,36.782073877283885,-119.84614682235086
316731,0.0031951201008085374,36.781957887341925,-119.84601993621531
316732,0.003273163095278962,36.78184779120215,-119.8459543798608
316733,0.0033451959126545223,36.78126119070264,-119.84546821073071
316734,0.003423856614606253,36.78050348919755,-119.8448604995427
316735,0.00344688845184074,36.77970300666938,-119.84418695352247
316736,0.003247912251298672,36.779153052138845,-119.84382992260436
316738,0.0033867064210293895,36.77920804820114,-119.84341212245393
316739,0.003044576363380439,39.597429961261334,-119.84330000462163
316740,0.0033768632828222347,39.52078680470091,-119.84328140410534
316741,0.0033638290471948557,36.77819164140675,-119.84302723837213
316742,0.0033056917911993946,36.778894369518596,-119.84286264904576
316744,0.003168011198466025,39.59638368400122,-119.84212333826189
316745,0.003433931540979671,36.777055040462386,-119.84208781797724
316746,0.002671713751400303,45.82872930972339,-119.84181954420247
316747,0.003256178711129589,36.776562101882284,-119.84176876872766
316750,0.0030640787414337885,36.777814813012256,-119.84141174050451
316751,0.003224463539568844,36.778293486386815,-119.84106483719295
316752,0.003371233675317983,36.775537511223995,-119.84092556957782
316753,0.0031138072180154717,36.77844421558663,-119.84089771731242
316754,0.0031634135007817714,36.777236328085344,-119.84082428452952
316755,0.0034620984452027694,36.77532770202488,-119.84069261486508
316756,0.003224463539568844,36.77674746247757,-119.84055081579747
316758,0.0031138072180154717,36.77662117305595,-119.8404596574574
316759,0.0031918414346078917,36.77672098313949,-119.84015326996176
316760,0.003192047824647731,36.77676579531792,-119.8400773057264
316763,0.0034947134873723087,36.77466160718645,-119.83998615008123
316764,0.003525362307163228,36.77431519410823,-119.83978547183665
316766,0.003323962785554614,36.775343998185036,-119.83914294913475
316768,0.0033188392788343446,36.774633089369615,-119.8387833885608
316769,0.0031754552402555236,39.59505352040064,-119.83873442229296
316771,0.0033520127948275867,36.77337421502692,-119.8382896232767
316772,0.0032223867621173938,36.77436827891941,-119.83818833733007
316774,0.0034075191015075284,36.77278958388674,-119.8379148668014
316776,0.0032344864082441993,39.595600517614535,-119.83697648755393
316777,0.002627372465920841,45.828999518372534,-119.83681283337378
316779,0.003143684075424604,39.595735765193446,-119.83655197519168
316780,0.0026640033231982428,45.828990437743734,-119.83622828614367
316781,0.00309407779265837,39.5969471394008,-119.83613851929397
316783,0.0026481273297665007,45.82910430259989,-119.83599146059038
316784,0.003164358467870646,39.596007846782264,-119.83569853075602
316786,0.003249819061761456,39.59619121753431,-119.83508358633331
316787,0.003030635389447272,39.595725154360174,-119.83492869791371
316792,0.0030512078466957723,39.59445536873051,-119.83224381768412
316795,0.0027077813275746846,45.829497413360414,-119.83015150843674
316796,0.0032678934692144117,36.76526612478762,-119.82972335430435
316797,0.0027591158274699,45.829627706254385,-119.82953032701101
316801,0.003331173835451154,39.56568044482389,-119.82134336807414
316802,0.0032894180588848125,39.565984380494,-119.82116407961477
316803,0.0033055486204574634,39.566566154524,-119.82075218588736
316804,0.0031401316962023865,39.56682784134601,-119.81992031628984
316805,0.0031613508822276944,39.56780259077408,-119.81963371508665
316806,0.0029579542625990714,39.5709727009511,-119.81924780692542
316807,0.003288565814020206,39.56773617238139,-119.81905556745463
316808,0.003223039643029725,39.567902767730224,-119.81866348876572
316809,0.002957954262599072,39.57112706397181,-119.81857359435524
316810,0.0030481526776308006,39.57122272480446,-119.81612675779445
316811,0.0031659724943658213,39.568726575625064,-119.81611836752973
316812,0.0031001788982758134,39.56904639989666,-119.81584021767672
316813,0.0030063789658276788,39.57338811094431,-119.81576155759717
316814,0.0033203956230671698,39.55390282366455,-119.81563507300854
316816,0.003299824363172741,39.569182522656455,-119.81457078678916
316818,0.003052703238808772,39.570089955882196,-119.81296931431807
316819,0.0034709164914337107,36.74954384839823,-119.81260749268459
316821,0.003264391304053964,39.57011919788108,-119.81251344356589
316822,0.0033428602506341163,39.553320798643924,-119.81239504201818
316823,0.0032732540908045203,39.57035846398538,-119.81237903403982
316824,0.0031101420925381306,39.570903124540344,-119.81230317760227
316825,0.0033555531545202315,36.749267617565856,-119.81214926295645
316826,0.003406632538606022,36.749048222338466,-119.81207075469221
316827,0.003421315485782887,39.528934768436265,-119.81147238867807
316828,0.002509324951377863,45.69502969750101,-119.81013109077115
316829,0.0024219300701332535,45.693491257214106,-119.81003088909111
316830,0.0033954221142900465,39.53326978189463,-119.80975380553836
316831,0.002761147736867103,45.830936062726174,-119.80957452157058
316832,0.0032646486930215943,39.53202455939443,-119.80928165821155
316833,0.0024219300701332535,45.69398917954775,-119.80826370799282
316834,0.0033043929382809696,39.529910933045116,-119.80732935948603
316835,0.0032675601483038606,36.74489195685061,-119.80731780176158
316836,0.003375902093972976,36.7444822838025,-119.80703343466853
316837,0.0031791126011609704,36.744126455741835,-119.80648361990055
316838,0.0034447447325208335,39.530082121456445,-119.80596590283602
316839,0.0033704019517329735,36.742876524268624,-119.80526254083317
316840,0.0026311615525089877,45.83090320096236,-119.80444723437286
316841,0.002509324951377863,45.69811921405253,-119.80410992057696
316842,0.002570462292324059,45.702040678261376,-119.80408495459855
316843,0.00261946462487494,45.70668517952287,-119.80406336089577
316844,0.0032575985802689835,36.73753149784231,-119.8027639658036
316845,0.003504343233751095,39.531415306208295,-119.79842171363774
316846,0.0033523216471447897,39.53165286701142,-119.79763092220155
316848,0.003541812484988245,39.53175970730577,-119.79661243389197
316850,0.0025495754364224747,45.7009967472888,-119.79590153232895
316851,0.0035806794318182246,39.5318866232879,-119.7956565976836
316852,0.0035028889157911846,39.53199972998706,-119.79534337939853
316853,0.003600359879662745,39.53196900031813,-119.79522099831411
316854,0.003546543919639945,39.53216617837118,-119.79432858136813
316855,0.003343389717794714,36.730646554223426,-119.7918461481659
316856,0.002483216381500878,45.69597444346246,-119.79035505259213
316893,0.003088251249547305,40.249719984928795,-119.78048795481641
316932,0.0033346970636131813,36.71216963183223,-119.77152808451073
316935,0.0030798024779075824,40.25637460577754,-119.77116492438746
316942,0.0035753333307495323,39.53326283072839,-119.76924505933528
316946,0.003634319984676204,39.53319400839475,-119.76867178147042
316948,0.003710561560780905,39.533110070482266,-119.7679778616595
316949,0.003622029615302658,39.53302462278587,-119.76759251853862
316951,0.0036328923754426717,39.53306164359813,-119.76728660984502
316956,0.0035845068176820235,39.532794463383325,-119.76567713158813
316957,0.003594993619184028,39.5328811653928,-119.7655300288671
316960,0.0035585621327675083,39.53278864564767,-119.76526098523614
316961,0.003273604055516578,39.53155143838379,-119.76506759322682
316962,0.003497211681250788,39.532710080880015,-119.76489173453524
316965,0.0034572824474182824,39.53264837481478,-119.76455713544807
316967,0.003386541716026179,39.53259040655055,-119.76427980575694
316973,0.0033293257376409563,39.53240646154029,-119.76339979903662
316979,0.003282927794059036,39.53228688714925,-119.76282774916875
316982,0.003492589064564013,39.53264281480203,-119.76257113013648
316983,0.0032261456385451223,39.53214519497757,-119.76217362292832
316987,0.003389185035354052,39.532611802047505,-119.7615498606428
316988,0.003335999503593953,36.70294258277847,-119.7613938969398
316991,0.0031538758948646507,39.53193458193653,-119.76119844419523
316998,0.003069339846255481,39.53165315592834,-119.75957353108512
317003,0.0032552011547249318,39.53238552948938,-119.75821896865473
317009,0.003633085949295947,39.53195438132446,-119.75684206152992
317014,0.0030704015304435454,39.53100272324905,-119.75484626997165
317015,0.003569680968623751,39.531798171295776,-119.75464627714163
317020,0.003029829093700442,39.53113351226958,-119.75428356887093
317024,0.0031090248724685195,39.53114060360501,-119.75343648091422
317029,0.003168877902259378,39.53049096637484,-119.75270686295224
317030,0.0029773497116032392,39.52496474472266,-119.75266521346241
317031,0.003067912106271061,39.523777734902396,-119.75265880398285
317032,0.0030261383944678636,39.5236186259822,-119.75260337253994
317033,0.0029773497116032392,39.52496474472266,-119.75260135043223
317034,0.003129957226063885,39.52114553747056,-119.7525869836759
317037,0.003421149561332045,39.5306443504119,-119.7524992631884
317038,0.0031737184079711554,39.53114402767701,-119.75245717711734
317041,0.0034573343333719523,39.53179344332182,-119.75204494562333
317046,0.003381022729136124,39.531799259755154,-119.7516669758743
317056,0.003346374161303886,36.69382524851452,-119.75132917878472
317059,0.00336647596836466,39.53039101391802,-119.75082760893741
317074,0.003344097194184458,39.5303366036813,-119.75030181512017
317081,0.0033674597182677323,36.6928525494655,-119.75024390971696
317083,0.003298410150809517,39.530224342334144,-119.75018286829508
317092,0.0031827337498362943,39.5308646714842,-119.74966548809877
317093,0.0030725183723345566,39.52364655715307,-119.74954423260338
317094,0.003185143789570834,39.52524852740522,-119.74938770026682
317095,0.0032398932123247452,39.525930253549745,-119.74938596382337
317096,0.003119350193480827,39.52713013168265,-119.74924157581114
317097,0.003114329296758587,39.53069601046232,-119.74888346062647
317099,0.003371374878421276,39.53180288264116,-119.7487506087791
317101,0.003210759951936817,39.53007597784832,-119.74851131016382
317102,0.0034044756711106164,36.69120710642235,-119.74843771388757
317106,0.0034578202143126027,39.53169175092527,-119.74774268825057
317112,0.00347500071434046,36.68906187703829,-119.74608303459345
317119,0.0034080952763935754,39.52999068993327,-119.74549760342113
317122,0.00323309637693591,39.53041308078005,-119.7453675336562
317129,0.0035091440468800823,39.530148826026206,-119.7446682904289
317131,0.003300426153201533,39.530399960805404,-119.74455286320311
317132,0.003405524004666181,39.53080014385942,-119.74446952379925
317133,0.003433139850462834,36.688435078680655,-119.74417853252926
317135,0.003352000187863426,39.53038749696576,-119.74373544031201
317136,0.0032649011988909096,39.53005032323784,-119.74364056653994
317137,0.003217970377090273,36.692127832809845,-119.7434483378489
317139,0.003415065038673771,39.53037247924509,-119.74292741649374
317140,0.003493803284155403,39.53036345613965,-119.74244195343947
317141,0.0034641136243903485,39.53053114519742,-119.74236427881182
317143,0.003267934086249093,39.53277173354207,-119.74188550640977
317144,0.003325372939978468,39.53158773457085,-119.74180851180677
317145,0.003131414549366428,39.5327619188377,-119.74178802662503
317146,0.003239776748811818,39.532293142801855,-119.74178305714486
317147,0.003413537634019727,39.53104419117385,-119.74173159895047
317148,0.003522263651830832,39.530467623985594,-119.74170484262972
317149,0.003131414549366428,39.53189936330314,-119.74169403949011
317150,0.003198003037008687,39.53121526939913,-119.74169165895462
317151,0.003598613949292281,39.53024182112726,-119.74167198135831
317152,0.00358354783515982,39.53034820145584,-119.7416211771374
317153,0.0033422943486448716,36.688483697630076,-119.74156536031724
317158,0.003577459948451081,39.53036576751807,-119.7411208766096
317159,0.0036071132430477615,39.5302717783287,-119.74088678283307
317162,0.0035190792698308136,39.53034649147882,-119.74054181539096
317163,0.003387737475186454,36.68844896857728,-119.74042407320665
317167,0.0032976233247772953,36.689078718094265,-119.73942940013356
317168,0.003280056117458205,36.68933339368383,-119.73930291015505
317170,0.0036675701169438966,39.53009361742276,-119.73917474392022
317171,0.003334970664587215,36.68861566875194,-119.73855546782121
317173,0.0035793759957166178,39.52995394047153,-119.73830690577871
317174,0.0034669982852781464,36.681879221280546,-119.73819199957579
317176,0.003400040155781453,39.52546736337442,-119.73732362873335
317177,0.003203591953302331,36.69216111307669,-119.73731683118159
317180,0.0032056948538481825,36.68869438755295,-119.73690534618761
317181,0.003091288150221222,39.51902194071796,-119.73666554182084
317182,0.003292411125789041,36.68862029774642,-119.73629014394841
317184,0.003135738723353109,36.6889722172085,-119.73613490608416
317186,0.0031688995595177214,36.68590213679183,-119.735255224554
317187,0.003687360978018779,39.529583755767725,-119.73378224081294
317188,0.003362486332158592,36.67756785023808,-119.73336278596577
317192,0.003647657128438473,39.5294949107571,-119.73293452673047
317193,0.003242335927073853,36.67671440313928,-119.7324319777195
317194,0.0036175275885153707,39.529465382105876,-119.7324022910943
317195,0.003536554377941028,39.52940608503313,-119.73206750156433
317196,0.0029967481155261633,39.514132141380784,-119.73202673062684
317198,0.003211474552866956,39.51796162869653,-119.73190562694677
317199,0.0035839912859926965,39.529412920876446,-119.73189450939681
317200,0.003274345512013044,39.5206001494498,-119.73176519780998
317201,0.0031727468882373857,39.518120677120656,-119.7317634595699
317202,0.0032114745528669573,39.51890367517274,-119.7317634595699
317203,0.0029967481155261633,39.51434829435647,-119.73175292951814
317204,0.0030954161087153424,39.51571453261999,-119.73175292861983
317205,0.0031727468882373844,39.51617945661472,-119.73175292951814
317206,0.0033085764436495066,39.521835761279156,-119.73175292951814
317207,0.0032554440348083673,36.68884950898231,-119.73165312938502
317208,0.003242335927073853,36.67621389633149,-119.73162247257932
317209,0.0033533155215383723,39.52904922203815,-119.73147912930774
317210,0.0032222564206233735,36.68885182419285,-119.73088556299219
317212,0.0033017076727684174,39.52894728380931,-119.73060507302789
317213,0.003535108490611653,39.529133782208824,-119.7304697526101
317215,0.0033945795856165344,39.52277775451785,-119.73036812979527
317216,0.0031920575405340527,36.68705285285477,-119.729721278112
317218,0.0034746333429000217,39.52762208499501,-119.7292202742033
317219,0.0032847057511905028,39.5233771967854,-119.7291570902995
317220,0.003162675428853475,39.52404187947618,-119.72904651667119
317222,0.0030769343953156248,36.68600401205726,-119.72793316806423
317223,0.003450538862699334,39.52880934228195,-119.7273126846295
317224,0.003105253892260373,36.688768474406686,-119.72712822995896
317226,0.0029230673598610673,36.685851200189106,-119.72675163373398
317227,0.003162675428853477,39.52403780162814,-119.72662443498469
317228,0.0031647213533638773,36.683660854735706,-119.72656764888231
317229,0.0029230673598610673,36.68596233599235,-119.72651590412534
317231,0.00314105977422722,36.68367937694768,-119.72555285264855
317232,0.0033632244364595054,39.52862249726559,-119.72549709871046
317233,0.0030505873632773275,36.683788203407865,-119.72483703191104
317234,0.003091288150221222,39.519939502899284,-119.72481840444532
317235,0.0031245385372479367,36.68370021596172,-119.72471341743976
317237,0.003145846138573476,39.524281449336826,-119.72461009231745
317238,0.0032623518423148838,39.52713022522299,-119.7244442327733
317240,0.003091258350071561,36.68376504761323,-119.72375036686131
317241,0.003017257346492469,36.68600401133686,-119.72366699871137
317243,0.003145846138573476,39.5239465610149,-119.72357346881894
317244,0.0030677606371822905,36.68374189325245,-119.72275282007764
317245,0.003026407612467476,36.68353813803462,-119.7227384461348
317247,0.003055375858512849,36.68378357268177,-119.7226493278687
317251,0.0029979616574510237,36.684302220199754,-119.72146491982784
317253,0.002946062519842615,36.68452218222216,-119.72114581847599
317254,0.0030355333454063255,36.68377894051456,-119.72104807638316
317257,0.002933212404156064,36.68379051877084,-119.72008790041365
317258,0.0029622055620090165,36.68359370834791,-119.71980329886027
317261,0.0030954161087153424,39.51926883318481,-119.71945319664798
317262,0.0032623518423148838,39.527851958061056,-119.7192969814167
317265,0.002946062519842615,36.684774557568204,-119.71881150039611
317266,0.003145846138573476,39.52686517985481,-119.71873358412162
317268,0.00289802457812573,36.684809289000675,-119.71846940127466
317270,0.0028235635439216276,36.68480928972107,-119.71808418122295
317271,0.0029967481155261633,39.52084482023916,-119.71794706597125
317272,0.003145846138573476,39.527383035932544,-119.71661689639409
317274,0.0029967481155261633,39.51929924832239,-119.71623054805839
317277,0.0027790575590462743,45.839899169400624,-119.71478117833121
317278,0.00353757612298445,39.52762240025843,-119.71457695084294
317286,0.0030818214213748966,39.538630373202814,-119.71093250190494
317296,0.0031310800266741655,39.53579685847526,-119.70885197675747
317297,0.00303901030368532,39.53970725581942,-119.70878927614726
317298,0.0032514305782598003,39.533528195317864,-119.70868097525658
317299,0.0031926962515838307,39.537672641538556,-119.70866957563565
317300,0.003143437646284612,39.53822874580633,-119.70866387582518
317301,0.003378814625696794,39.53224817677881,-119.70862967426734
317302,0.0033262794761053293,39.53329422632712,-119.70862402206757
317303,0.0034471501793868933,39.531444843730114,-119.70861827374809
317304,0.0032514305782598003,39.534357986593136,-119.70861827374809
317305,0.0031926962515838307,39.538449435614574,-119.70860114557055
317306,0.0030818214213748966,39.53980435175556,-119.70859547360784
317307,0.0032950434143486996,39.52927658011121,-119.70842866723937
317308,0.0031310800266741655,39.53588071762349,-119.70813376919624
317309,0.0025868360812654665,45.84197579282365,-119.70789855432223
317312,0.0032380325099210954,39.53079157740099,-119.70599624324903
317315,0.0027035521187864634,45.842990956577175,-119.7051812826401
317327,0.0035044314123158973,39.525202046967294,-119.69944111355161
317331,0.003351998299831161,39.523698961068725,-119.69669345186342
317345,0.0026750384448333843,45.84678824740206,-119.69361624051834
317346,0.0035075697243193626,39.523258220780484,-119.69333407339937
317352,0.003084601192894621,40.34549121954635,-119.6870543986091
317353,0.002639866619954015,45.84847837633241,-119.68696549144714
317356,0.0034106191050880716,39.51870270838114,-119.68595888335719
317358,0.0025397238935670717,45.848440817565844,-119.68446642054752
317360,0.0030787052923389084,40.329567572087264,-119.6812979960651
317364,0.002712279621321636,45.849886776732326,-119.67908536107868
317365,0.0034408226941795433,36.62743997465258,-119.6784626237709
317366,0.0032836008583755185,36.62628996988506,-119.67698412257737
317367,0.0027897796037084878,45.85021970891456,-119.67678452500608
317368,0.0034624774640034895,36.62430306898649,-119.67502438759794
317369,0.003415068795961966,36.623600401918715,-119.67413716201601
317373,0.0033517980667917757,39.51039633026432,-119.66826844401035
317388,0.002584753907067087,45.85211577928474,-119.66006488690195
317389,0.002678577378802902,45.858143764570066,-119.65947207067964
317393,0.0034894316643517068,36.60606355344201,-119.65502822444508
317396,0.003536952233386005,36.604369046149166,-119.65317226823716
317404,0.0034603842997982036,36.60258328804501,-119.65083071782092
317407,0.003368823973975265,36.60191545869215,-119.65011586187399
317408,0.0033092309353089304,36.601811242302766,-119.6498072321834
317409,0.0032224521419756125,36.601524115184745,-119.64941419319547
317410,0.0033040092213334976,36.60174530964777,-119.64910820185688
317413,0.0031061252569614247,40.489390769240636,-119.64697036599092
317414,0.003115799567150758,36.59910795507656,-119.64682118546662
317415,0.003115799567150758,36.59913985914162,-119.64678689407725
317416,0.0033792674019260628,36.60179210038393,-119.64673413691895
317417,0.003232993911268126,36.598844214155825,-119.6467262227613
317418,0.0031785897445823007,36.598861230005504,-119.64661279698197
317459,0.0027852551579794996,45.848470463363654,-119.64520703956349
317464,0.0029994925321899005,40.49611901200842,-119.64397099905509
317465,0.003279989337046694,36.60178146606264,-119.64374017694283
317468,0.0030813371529847602,40.49856450630173,-119.64247740077487
317469,0.0031650132882462567,36.602878918702096,-119.64241861412438
317472,0.0031650132882462567,36.60178146606264,-119.64205722817378
317473,0.0033204400684733594,39.5133505379736,-119.64114394336377
317479,0.0031093342835380915,40.50474346212519,-119.63801752051076
317486,0.003268569170809562,39.515416981792576,-119.62599107940454
317487,0.003268569170809562,39.51535000042121,-119.62598999873127
317500,0.0032560119471005955,39.519402308771255,-119.62003713732956
317507,0.002768275598780389,45.84069186805569,-119.61180704308934
317512,0.003205375323938911,36.56339941658702,-119.60823885842404
317513,0.003205375323938911,36.56317925512398,-119.607581129041
317516,0.003324325233683847,36.561250627652946,-119.60588085446506
317517,0.0032825515218806523,36.561144948617255,-119.6056707079774
317521,0.003426029358490287,36.55992962137994,-119.60443166260433
317522,0.003542176746508001,36.5590361056553,-119.6035332296409
317536,0.003543839555444068,36.548889465306104,-119.59246374045064
317541,0.0034509513188895925,36.54433344518423,-119.58736160248762
317544,0.002781704905291476,45.83451499520611,-119.58551548283208
317546,0.0032988855439196937,36.54267251467066,-119.5848904009214
317547,0.003393323970960408,36.5415477821677,-119.58431471197834
317551,0.00318560299504749,36.54364039912067,-119.58331327369285
317552,0.0033142678506766247,36.54054999660096,-119.58300044078506
317553,0.0032234724815797763,36.541547772785215,-119.58282701203629
317554,0.003158226886769521,36.5426530968255,-119.58281533124266
317555,0.003056279537025454,36.543420834508495,-119.58281533124266
317556,0.003250608768051104,36.54191666792878,-119.58276276273054
317557,0.0031811397768518055,36.54229909793543,-119.58275794865894
317558,0.003076190944044775,36.54342232845182,-119.58275609633282
317559,0.003288975613841524,36.540063048890254,-119.58246547606704
317560,0.003322619585976212,36.53990023357963,-119.58228777133753
317561,0.0033934034692919895,36.53797929579205,-119.5804163218859
317565,0.003218856149764933,39.548030938659984,-119.57942395388987
317566,0.003448649927933042,36.537030759011365,-119.57937786223094
317572,0.003296577973005415,36.535336234828506,-119.57700376315704
317576,0.0035390238331371414,36.53046055858128,-119.57228728991181
317591,0.0035211447548430504,36.5215064430759,-119.56250367796535
317594,0.0032758869329810956,36.52178712867176,-119.5612346540146
317596,0.003419761332738957,36.52013006711589,-119.5609099435821
317608,0.0031988943828581843,39.552825390425724,-119.55746629236462
