FRANODEID,ECCENTRICITY,LATITUDE,LONGITUDE
382349,1105,43.17296429,-93.21016659
382351,1102,43.1483838,-93.21008532
382354,1099,43.13893052,-93.20982012
382361,1106,43.17374343,-93.20951265
382362,1102,43.14927788,-93.20946768
382363,1111,43.18133611,-93.20945947
382364,1103,43.14838216,-93.2092654
382365,1107,43.17909961,-93.20914972
382366,1428,30.23989826,-93.20906549
382367,1107,43.17532117,-93.20901079
382369,1106,43.17507661,-93.20895841
382370,1100,43.14297799,-93.20892845
382371,1106,43.1749954,-93.20870832
382375,1108,43.18337805,-93.20817602
382377,1108,43.1757302,-93.20808692
382378,1330,33.3476992,-93.208086
382395,1117,43.36771317,-93.20764942
382396,1330,33.34779913,-93.20759285
382397,1107,43.17412187,-93.20758126
382398,1106,43.17396604,-93.20756605
382402,1108,43.17509578,-93.20740256
382410,1108,43.17694761,-93.20679204
382412,1116,43.3501229,-93.20677704
382413,1429,30.24373489,-93.20675481
382415,1107,43.17420885,-93.20659951
382416,1275,33.89108298,-93.20658149
382417,1108,43.17524604,-93.20643306
382420,1107,43.17438042,-93.20640359
382425,1427,30.23835203,-93.20595682
382453,1351,31.87527279,-93.20509225
382457,1115,43.31358669,-93.20496491
382460,1100,43.13412253,-93.20488136
382476,1112,43.28361206,-93.20400983
382481,1112,43.2827028,-93.20380508
382482,1111,43.28184622,-93.20377877
382483,1114,43.2882026,-93.20370445
382485,1113,43.28664406,-93.20362681
382487,1112,43.28164193,-93.20353577
382491,1113,43.28298214,-93.20339582
382494,1274,33.88922164,-93.20318773
382496,1109,43.17335108,-93.2030113
382498,1426,30.23827907,-93.20257
382500,1110,43.2560689,-93.20250232
382501,1109,43.25503198,-93.20242048
382502,1111,43.25817632,-93.20222423
382507,1109,43.17697035,-93.20200155
382519,1420,30.51221148,-93.20057141
382521,1427,30.21218714,-93.20027579
382533,1426,30.23837204,-93.19817404
382547,1427,30.23847149,-93.19614584
382555,1427,30.24024706,-93.19524254
382600,1330,33.34942441,-93.19086831
382619,1101,43.118435,-93.188787
382621,1102,43.08560561,-93.18831127
382628,1104,42.987418,-93.187211
382630,1105,42.983517,-93.187184
382631,1103,42.99079,-93.187177
382632,1104,42.982579,-93.187123
382645,1152,44.44728553,-93.18547852
382655,1153,44.4475317,-93.18488917
382671,1273,33.89550543,-93.18314154
382675,1419,30.51372588,-93.18229405
382686,1426,30.23843867,-93.17716816
382688,1185,44.86195886,-93.17630828
382695,1425,30.23831791,-93.17539395
382697,1425,30.23825885,-93.17494098
382715,1066,42.01612185,-93.1699991
382716,1154,44.45377485,-93.16990177
382718,1274,33.90318349,-93.16955237
382721,1155,44.45447233,-93.16822738
382740,1156,44.45726107,-93.16405151
382745,1157,44.45949872,-93.1627882
382746,1158,44.46088353,-93.1622265
382752,1186,44.88919643,-93.16051038
382754,1159,44.47124992,-93.15997964
382756,1424,30.23830392,-93.15914135
382757,1274,33.91426392,-93.15859184
382759,1275,33.91461213,-93.15810887
382765,1423,30.23830291,-93.1565525
382766,1275,33.91637837,-93.15625254
382767,1275,33.91417975,-93.15620257
382769,1276,33.91653,-93.15612
382771,1276,33.91398701,-93.15595272
382772,1277,33.91710245,-93.15561812
382774,1276,33.91318,-93.15545
382775,1275,33.91755048,-93.15539146
382777,1277,33.91051062,-93.15416813
382779,1278,33.90947556,-93.15364702
382784,1160,44.54501702,-93.15197396
382787,1276,33.92152215,-93.15151302
382792,1213,35.28737145,-93.15047249
382793,1278,33.90320092,-93.15047044
382797,1277,33.92369413,-93.14938505
382801,1279,33.89876,-93.14834
382802,1278,33.9249872,-93.14811818
382804,1163,44.67367851,-93.14778373
382807,1161,44.6398229,-93.14660834
382809,1162,44.64468792,-93.14519864
382821,1424,30.21170619,-93.13708204
382824,1164,44.71786318,-93.13592859
382825,1280,33.84835,-93.13415
382826,1425,30.21955167,-93.13393935
382829,1428,30.19028898,-93.13245629
382830,1214,35.27906193,-93.13233716
382837,1418,30.51794417,-93.13118823
382842,1165,44.71864945,-93.12965331
382843,1425,30.20043094,-93.12960593
382844,1429,30.18623438,-93.12921546
382846,1215,35.27783131,-93.12890414
382850,1216,35.2774786,-93.12699656
382852,1427,30.19118005,-93.12656453
382855,1426,30.19451557,-93.125657
382861,1279,33.9488468,-93.12471464
382866,1217,35.27684413,-93.12356509
382867,1165,44.73827763,-93.12325694
382868,1217,35.27674237,-93.12231332
382872,1430,30.186916,-93.120787
382874,1189,44.92725029,-93.11887111
382876,1426,30.19813931,-93.11856252
382877,1331,33.40174368,-93.11821822
382878,1190,44.92920277,-93.11801512
382880,1191,44.92939053,-93.11784578
382883,1166,44.74180256,-93.11629476
382884,1187,44.91724744,-93.11614109
382886,1188,44.91961552,-93.11557039
382888,1422,30.23824447,-93.11418381
382892,1191,44.92944897,-93.11282845
382893,1191,44.93403046,-93.11274098
382895,1190,44.93329894,-93.11130084
382901,1192,44.93564873,-93.11021487
382904,1191,44.93455529,-93.10834079
382905,1279,33.9747589,-93.10801801
382915,1218,35.27348118,-93.10524428
382918,1192,44.93746775,-93.10455269
382919,1219,35.27148788,-93.10454053
382921,1193,44.93768666,-93.10425288
382927,1193,44.93942811,-93.10306815
382934,1221,35.27603503,-93.10017897
382940,1220,35.27425757,-93.09872274
382941,1221,35.27742,-93.09855
382942,1222,35.26933149,-93.09834262
382946,1278,33.99738498,-93.09777584
382947,1219,35.27097923,-93.09777464
382952,1221,35.27166599,-93.0962047
382954,1222,35.27375729,-93.09610593
382956,1220,35.26956065,-93.09533381
382958,1277,34.00739361,-93.0946315
382959,1221,35.26910816,-93.09455526
382961,1222,35.27349852,-93.09419046
382962,1353,31.8004099,-93.09402559
382963,1355,31.76098444,-93.09394424
382964,1355,31.75836699,-93.09387412
382965,1222,35.27278468,-93.09385734
382966,1354,31.76397142,-93.09382099
382967,1353,31.76586219,-93.09358504
382969,1352,31.80291902,-93.09226854
382971,1275,34.06639086,-93.09088674
382974,1394,44.96330505,-93.08952189
382975,1276,34.06055155,-93.08921499
382978,1276,34.05776244,-93.0886
382980,1184,44.94510537,-93.08777862
382982,1277,34.06638906,-93.08728385
382990,1394,44.96116,-93.085489
382996,1393,44.96442731,-93.08367931
382997,1278,34.06695113,-93.08363736
382998,1183,44.93690661,-93.08358487
383003,1279,34.06712896,-93.08210587
383005,1279,34.06765494,-93.08058328
383006,1183,44.93651162,-93.08020127
383009,1332,33.4037771,-93.07915847
383011,1280,34.06746934,-93.07894621
383012,1182,44.935379,-93.07894016
383017,1185,44.94489472,-93.07802615
383020,1183,44.93588821,-93.07749821
383022,1278,34.06624154,-93.07689988
383025,1181,44.93408457,-93.0766654
383027,1182,44.93377524,-93.07597535
383032,1185,44.94271904,-93.07442454
383034,1358,31.71805804,-93.0739379
383035,1392,44.96524902,-93.0735502
383036,1358,31.71414621,-93.07330972
383037,1184,44.94561376,-93.07289467
383039,1183,44.94536864,-93.07237692
383043,1222,35.25872931,-93.07199656
383045,1391,44.96534615,-93.07090551
383046,1183,44.94099393,-93.07067094
383048,1223,35.25854464,-93.07026632
383049,1182,44.93373687,-93.07002773
383050,1390,44.96538267,-93.06991915
383051,1392,44.96549219,-93.06953336
383052,1356,31.72092092,-93.06939023
383057,1334,33.41133283,-93.0688223
383058,1357,31.71870763,-93.06858411
383060,1224,35.25822113,-93.06842859
383063,1181,44.92888307,-93.06810885
383065,1224,35.25843534,-93.06760871
383066,1180,44.92821206,-93.06752827
383068,1333,33.41285438,-93.0672955
383072,1184,44.94452743,-93.06629273
383073,1225,35.2592979,-93.06600852
383076,1225,35.25922057,-93.06576463
383078,1393,44.96571301,-93.06486771
383082,1393,44.96567329,-93.06420357
383086,1274,34.10551132,-93.06236418
383087,1224,35.25718691,-93.06231628
383095,1181,44.92462919,-93.06107576
383098,1068,42.0342315,-93.060923
383104,1179,44.92100818,-93.06028538
383105,1274,34.10767011,-93.05998197
383110,1179,44.92019908,-93.0593588
383112,1178,44.9196,-93.05908
383114,1180,44.91988142,-93.05896619
383115,1178,44.91959643,-93.0587055
383116,1223,35.2564466,-93.05863558
383117,1179,44.91959571,-93.05863058
383118,1184,44.94489256,-93.05860969
383127,1183,44.94466366,-93.05713299
383134,1182,44.94451446,-93.05657904
383137,1273,34.11144084,-93.055821
383142,1389,44.9669441,-93.05545443
383147,1183,44.94388367,-93.05491677
383148,1333,33.42227671,-93.0546599
383150,1181,44.94383,-93.05378904
383151,1179,44.91954809,-93.05363736
383152,1178,44.91439358,-93.0536326
383153,1182,44.9436988,-93.05360925
383154,1177,44.91385103,-93.05303582
383155,1180,44.94352912,-93.05290939
383157,1176,44.9133894,-93.05260266
383158,1181,44.94315339,-93.05238311
383159,1177,44.91308224,-93.05231443
383160,1389,44.96762445,-93.05213197
383161,1182,44.94301415,-93.05212101
383162,1178,44.912761,-93.052013
383166,1179,44.91226499,-93.05162467
383167,1182,44.94267873,-93.05157157
383168,1180,44.9118053,-93.05126477
383171,1178,44.91844695,-93.05095099
383174,1388,44.96804531,-93.05084381
383176,1180,44.91124961,-93.05082972
383177,1417,30.51911442,-93.05078048
383181,1272,34.11607906,-93.05054098
383184,1179,44.9107703,-93.05045447
383188,1174,44.75796838,-93.05007418
383189,1175,44.75904013,-93.0498711
383190,1173,44.76700105,-93.04979099
383191,1176,44.75991501,-93.04970533
383192,1171,44.77288339,-93.04967489
383193,1174,44.76620217,-93.04965876
383194,1172,44.77234056,-93.04961966
383196,1170,44.77731879,-93.04953655
383197,1175,44.76121896,-93.04943883
383205,1175,44.75073396,-93.0479887
383206,1169,44.78325803,-93.04789277
383207,1172,44.75033054,-93.04772085
383216,1171,44.77511977,-93.04652637
383217,1184,44.92944034,-93.04648871
383220,1183,44.93417012,-93.04618105
383222,1176,44.76634908,-93.04596957
383223,1168,44.78689655,-93.04592293
383226,1179,44.90659292,-93.04577802
383227,1181,44.92907807,-93.04572419
383228,1182,44.93323334,-93.04555653
383230,1180,44.90608522,-93.0453778
383231,1184,44.93123862,-93.04534348
383232,1180,44.9056402,-93.04502699
383233,1175,44.74957545,-93.04488942
383234,1181,44.93190487,-93.0446582
383235,1179,44.90499309,-93.0445153
383236,1169,44.78464411,-93.04433305
383237,1178,44.90446148,-93.0441021
383238,1174,44.77046554,-93.04343783
383239,1174,44.7703085,-93.04319988
383241,1173,44.7726832,-93.0431285
383242,1172,44.77309723,-93.04305672
383243,1173,44.77088909,-93.04305331
383244,1174,44.77027043,-93.04305235
383246,1174,44.76844776,-93.04257646
383247,1180,44.93032555,-93.042296
383249,1357,31.60718802,-93.04189464
383251,1272,34.12205538,-93.04171222
383254,1179,44.92641889,-93.04046878
383256,1177,44.90106818,-93.04032092
383257,1067,42.02962225,-93.03992088
383258,1358,31.605699,-93.03952996
383268,1177,44.89793901,-93.03611442
383269,1176,44.89771074,-93.03580397
383272,1174,44.74959964,-93.03540127
383274,1224,35.24611313,-93.0343875
383278,1175,44.76108333,-93.03176419
383279,1175,44.76072641,-93.03034365
383280,1175,44.89526563,-93.03024684
383298,1173,44.88710249,-93.02584949
383301,1171,44.76375308,-93.02509694
383302,1416,30.51866589,-93.02493482
383303,1174,44.89247582,-93.02480432
383304,1171,44.87333988,-93.02479668
383305,1172,44.87567254,-93.02478689
383306,1172,44.87671932,-93.02470072
383307,1174,44.75765691,-93.02417609
383310,1171,44.86796872,-93.02384059
383312,1170,44.76163941,-93.02366952
383321,1170,44.86129275,-93.02097047
383326,1173,44.88589053,-93.01972841
383331,1169,44.8545834,-93.01932537
383335,1173,44.75053994,-93.01877233
383342,1168,44.84508905,-93.01761243
383345,1167,44.842986,-93.017232
383349,1173,44.75191337,-93.01673983
383356,1421,30.23810576,-93.01362002
383362,1387,44.97863697,-93.01144421
383363,1171,44.75948325,-93.01117089
383364,1172,44.75594594,-93.01077284
383365,1388,44.97885637,-93.0107203
383380,1172,44.75730505,-93.00470142
383384,1175,44.759106,-93.00428141
383385,1388,44.98104191,-93.00421605
383402,1175,44.75922021,-93.00129757
383413,1387,44.98281432,-92.99913348
383418,1386,44.98310144,-92.99847014
383419,1174,44.75703587,-92.99809958
383425,1173,44.75684293,-92.99707248
383427,1420,30.23807693,-92.99662003
383430,1389,44.98417026,-92.99506248
383434,1419,30.23806093,-92.99246783
383438,1174,44.75434164,-92.98956964
383439,1273,34.15895315,-92.98914377
383441,1274,34.15988433,-92.98836425
383442,1418,30.23973175,-92.98806943
383446,1385,44.98757154,-92.98470546
383452,1334,33.47970384,-92.98160511
383458,1384,44.98956137,-92.97626001
383521,1415,30.51086173,-92.96026017
383529,1335,33.48695292,-92.95822356
383544,1068,42.02416621,-92.95272717
383549,1417,30.305403,-92.95059469
383553,1069,42.02675185,-92.94995669
383571,1414,30.50778666,-92.94513616
383581,1383,44.99439251,-92.94412323
383591,1225,35.24175306,-92.93698315
383592,1275,34.22295404,-92.93556678
383603,1420,30.23795433,-92.9278402
383604,1226,35.24180021,-92.92463
383607,1276,34.23997539,-92.92130643
383608,1416,30.3594,-92.92044
383612,1421,30.23793637,-92.91915842
383614,1070,42.04068955,-92.91879775
383619,1071,42.04143884,-92.91636431
383620,1415,30.3666618,-92.916336
383627,1072,42.04203654,-92.91299309
383634,1073,42.04256612,-92.90993724
383639,1072,42.04161512,-92.91142099
383644,1074,42.04278117,-92.90411133
383646,1073,42.0424249,-92.90623187
383652,1359,31.51502302,-92.90432279
383657,1075,42.04241095,-92.90254453
383659,1074,42.04367574,-92.90132912
383661,1074,42.04274662,-92.90111495
383667,1073,42.04287036,-92.89939222
383669,1072,42.04290028,-92.89793303
383670,1073,42.04313292,-92.89747413
383677,1072,42.04267148,-92.89392842
383681,1360,31.50977511,-92.89122837
383682,1074,42.02782034,-92.89084726
383701,1073,42.04205609,-92.88719571
383710,1074,42.04181723,-92.88467018
383721,1382,44.99829623,-92.88087098
383728,1414,30.4347437,-92.8781786
383733,1415,30.43783002,-92.87652827
383734,1413,30.43782714,-92.87644672
383741,1075,42.049046,-92.873985
383742,1416,30.44383023,-92.87316052
383746,1418,30.44619785,-92.87183897
383751,1361,31.50060421,-92.86834544
383752,1413,30.4919614,-92.86730333
383761,1076,42.04923483,-92.8609436
383762,1075,42.03317815,-92.86061918
383765,1277,34.31483824,-92.85848791
383767,1412,30.49081043,-92.85719991
383771,1227,35.23120501,-92.85454073
383773,1077,42.0489153,-92.853841
383777,1412,30.49086833,-92.85036236
383786,1411,30.49088919,-92.84789985
383791,1412,30.4892,-92.84671148
383795,1411,30.49090266,-92.8455758
383796,1411,30.49103514,-92.84556145
383797,1410,30.49182827,-92.84503382
383799,1409,30.49249015,-92.84459994
383800,1336,33.54709705,-92.84439064
383802,1409,30.49312122,-92.8441296
383805,1410,30.49092564,-92.84293393
383810,1411,30.49093663,-92.84167091
383812,1228,35.22174345,-92.84140333
383817,1278,34.33718182,-92.83970217
383818,1337,33.55073375,-92.83959822
383820,1338,33.5513,-92.83799
383823,1408,30.50376767,-92.8373486
383832,1339,33.55408523,-92.83452215
383835,1338,33.55504,-92.83387
383840,1337,33.55615996,-92.83256618
383841,1279,34.34571402,-92.83252858
383857,1343,33.59325995,-92.8280778
383858,1280,34.3510195,-92.8280679
383860,1341,33.58558269,-92.82746807
383862,1342,33.58775917,-92.82704474
383863,1342,33.58755931,-92.82702929
383864,1343,33.59618247,-92.82688947
383865,1344,33.59080542,-92.82665725
383868,1345,33.58943723,-92.82606834
383870,1345,33.58946697,-92.825991
383871,1341,33.57996074,-92.82564689
383873,1422,30.23771141,-92.82539756
383875,1343,33.59882321,-92.82519834
383880,1340,33.57111749,-92.82363872
383883,1339,33.57060879,-92.82345298
383885,1338,33.5686496,-92.82303769
383887,1076,41.97718595,-92.8229963
383897,1339,33.56752096,-92.82238802
383899,1281,34.35779763,-92.82236908
383905,1423,30.23769959,-92.82075334
383907,1282,34.36013705,-92.82040217
383918,1077,41.94866,-92.8179707
383919,1340,33.55998,-92.81797
383923,1282,34.36357896,-92.81710908
383926,1078,41.94052044,-92.81655572
383927,1424,30.2376867,-92.81568621
383929,1341,33.53725,-92.81445
383930,1078,41.9287818,-92.8139705
383931,1344,33.62147088,-92.81396469
383932,1345,33.62390958,-92.81390638
383933,1425,30.23768173,-92.8137338
383940,1076,42.01760887,-92.81150444
383942,1281,34.36707981,-92.81051992
383943,1280,34.367241,-92.810037
383949,1426,30.23766689,-92.80790198
383958,1342,33.40116,-92.80564
383967,1279,34.36820235,-92.80350886
383975,1407,30.56477453,-92.79809034
383982,1387,45.04305729,-92.79522035
383986,1386,45.03622471,-92.79103581
383987,1079,41.8829171,-92.7908035
383989,1389,45.03687975,-92.79060465
383990,1390,45.03691782,-92.79049995
383991,1390,45.03700824,-92.79044284
383996,1406,30.57827014,-92.78938683
383998,1343,33.38911,-92.78853
383999,1389,45.0337886,-92.78779848
384000,1362,31.46878057,-92.7875454
384001,1388,45.03314876,-92.78736382
384002,1080,41.87805546,-92.78726972
384003,1387,45.03279659,-92.78705925
384005,1386,45.0322462,-92.78659013
384006,1385,45.03137114,-92.7858443
384007,1384,45.03108979,-92.78554615
384009,1383,45.03071517,-92.78514702
384013,1384,45.02896527,-92.78311575
384015,1385,45.02892164,-92.78180302
384016,1080,41.8624,-92.78099
384019,1385,45.02675157,-92.78067516
384023,1278,34.36977823,-92.77912398
384024,1388,45.03174963,-92.77895956
384026,1385,45.0271192,-92.77804109
384029,1405,30.59763179,-92.77689809
384030,1081,41.8184913,-92.7765927
384032,1382,45.01505623,-92.77543647
384034,1404,30.60107931,-92.77469352
384035,1077,41.99940302,-92.77461168
384036,1427,30.23758149,-92.77434772
384037,1412,30.48368357,-92.77432464
384039,1381,44.981361,-92.77321863
384041,1082,41.8140109,-92.7721699
384042,1344,33.38102,-92.77101
384044,1380,44.98036239,-92.77060902
384051,1083,41.80917,-92.76614
384052,1078,41.99792712,-92.76592775
384054,1346,33.65665644,-92.7655601
384055,1379,44.9819292,-92.76528624
384058,1378,44.98301943,-92.76427509
384059,1403,30.61787769,-92.76387666
384065,1402,30.62204294,-92.76117859
384068,1345,33.37597,-92.75904
384094,1346,33.37312,-92.74936
384100,1401,30.64838308,-92.74799564
384107,1277,34.37597154,-92.74359289
384111,1347,33.37109,-92.74217
384113,1428,30.23748365,-92.74142013
384116,1400,30.66312557,-92.74087231
384118,1229,35.15192398,-92.74051065
384127,1348,33.36976,-92.73755
384152,1349,33.36762384,-92.73011901
384160,1278,34.38207295,-92.72830098
384162,1277,34.3825869,-92.72751549
384166,1350,33.36621661,-92.7252982
384168,1276,34.38450573,-92.72481111
384169,1347,33.67617201,-92.72469878
384170,1279,34.38208,-92.72466
384171,1230,35.15184785,-92.72421092
384178,1278,34.38247503,-92.7231033
384183,1086,41.7331809,-92.7216511
384184,1085,41.7399883,-92.7216365
384185,1084,41.7410877,-92.72149085
384188,1348,33.67797398,-92.72000769
384190,1370,31.39794307,-92.71971152
384193,1370,31.39865571,-92.71909524
384195,1348,33.67836488,-92.71885756
384197,1369,31.3991435,-92.71856878
384202,1371,31.39845554,-92.71759229
384204,1370,31.39999029,-92.71700695
384205,1370,31.39970714,-92.7166072
384210,1369,31.40067534,-92.71568872
384216,1369,31.40550023,-92.71420545
384219,1399,30.71787046,-92.71380574
384225,1368,31.40540981,-92.71267307
384226,1368,31.40364015,-92.7126442
384227,1369,31.40248135,-92.71234082
384229,1367,31.40554402,-92.71131892
384230,1377,44.98971883,-92.7111711
384231,1351,33.36209078,-92.71095573
384233,1370,31.39979375,-92.71079179
384234,1311,33.68155126,-92.71058222
384235,1370,31.39979018,-92.71054195
384236,1366,31.40589618,-92.71020534
384238,1311,33.68197367,-92.70959525
384243,1365,31.40677658,-92.70739281
384244,1087,41.5810608,-92.7073234
384248,1399,30.73493346,-92.70467439
384250,1378,44.99252192,-92.70394996
384252,1310,33.68420487,-92.70378677
384253,1088,41.5767188,-92.7035573
384254,1364,31.40670107,-92.7034851
384257,1379,44.99364978,-92.70296486
384260,1398,30.74003948,-92.70194189
384265,1363,31.41009418,-92.70049972
384268,1413,30.4818525,-92.69983752
384271,1364,31.40626012,-92.69914682
384273,1365,31.4045488,-92.69854886
384285,1309,33.68743416,-92.69655169
384290,1397,30.75094456,-92.69610848
384291,1366,33.26909673,-92.69593116
384293,1352,33.35768229,-92.69568403
384294,1366,33.26935042,-92.69564765
384299,1414,30.48183646,-92.69492758
384305,1309,33.67979885,-92.69397589
384307,1353,33.35718076,-92.69394972
384313,1365,33.26760901,-92.69347887
384322,1308,33.68939544,-92.69251361
384325,1365,33.26636661,-92.69233966
384341,1364,33.26538151,-92.69071211
384343,1366,33.2680941,-92.69050272
384354,1365,33.26808505,-92.68737749
384358,1275,34.42250589,-92.68607961
384360,1354,33.35454,-92.68498
384361,1364,33.26672353,-92.68477774
384362,1376,44.98932049,-92.6842713
384367,1377,44.98841341,-92.68212132
384368,1363,33.26464193,-92.68206047
384371,1429,30.23617161,-92.67933433
384372,1396,30.78421981,-92.67929582
384373,1096,41.2682899,-92.67906
384376,1395,30.78726924,-92.67779308
384405,1366,31.38865723,-92.67229031
384408,1307,33.69733385,-92.67209698
384411,1394,30.80529686,-92.66890927
384412,1275,34.43815132,-92.66846606
384414,1393,30.8077068,-92.66772167
384416,1306,33.70263657,-92.66677761
384419,1104,41.12974312,-92.66601802
384420,1392,30.81154699,-92.66582926
384422,1355,33.31868,-92.66516
384425,1391,30.81367122,-92.66478247
384426,1103,41.13018,-92.66462
384428,1103,41.12997151,-92.66425771
384429,1103,41.13011158,-92.66420383
384434,1103,41.13080118,-92.66366509
384438,1366,33.20478,-92.66323
384439,1103,41.13065033,-92.66319099
384440,1103,41.13080118,-92.66313712
384442,1365,33.20608152,-92.66287024
384447,1356,33.31599,-92.66163
384448,1366,33.20870983,-92.66153022
384451,1366,33.20457867,-92.66121208
384452,1367,33.2042716,-92.66096346
384454,1365,33.20995251,-92.66064064
384456,1364,33.21066117,-92.6601205
384458,1368,33.20310638,-92.6596684
384459,1369,33.20299629,-92.65949906
384460,1370,33.20276722,-92.65907964
384461,1375,44.99129263,-92.65894547
384464,1363,33.21354,-92.65798
384467,1103,41.13170675,-92.65793748
384472,1357,33.31272767,-92.65690102
384473,1370,33.20210399,-92.65685785
384475,1102,41.13250478,-92.65661513
384476,1362,33.21545974,-92.6565082
384479,1095,41.28875496,-92.65580032
384481,1376,44.99185596,-92.65547746
384482,1358,33.31122994,-92.65534458
384483,1359,33.31101018,-92.65515857
384484,1360,33.31079958,-92.65502499
384486,1361,33.30890507,-92.65457391
384487,1361,33.30893005,-92.65444899
384489,1360,33.30894076,-92.65430979
384490,1360,33.30891577,-92.65423484
384493,1358,33.30911,-92.65368
384494,1104,41.13094728,-92.65360628
384495,1359,33.30906925,-92.65356026
384498,1276,34.45164574,-92.65337407
384500,1095,41.28827856,-92.6533272
384505,1390,30.83741168,-92.65308341
384507,1094,41.2910177,-92.6528354
384508,1101,41.1342187,-92.65276048
384512,1089,41.50907,-92.65219
384513,1093,41.3011577,-92.6521503
384515,1092,41.3087633,-92.65205
384516,1359,33.30495,-92.65183
384519,1100,41.1355356,-92.65144114
384520,1102,41.13907039,-92.6511634
384521,1364,33.26110205,-92.6510346
384522,1364,33.26094144,-92.65103103
384523,1362,33.26065827,-92.65099392
384524,1231,35.15677028,-92.65089263
384527,1430,30.21423873,-92.65023361
384529,1101,41.14112658,-92.64994209
384530,1101,41.14120781,-92.64992686
384531,1101,41.14129411,-92.64992686
384534,1101,41.13769721,-92.64958439
384535,1101,41.13767964,-92.64948909
384537,1431,30.21332535,-92.64903153
384539,1361,33.25533444,-92.64854406
384545,1091,41.46348151,-92.64731325
384547,1362,33.25650037,-92.64703905
384548,1363,33.26163148,-92.64692051
384549,1090,41.46201612,-92.6468607
384550,1100,41.14217746,-92.64664732
384553,1362,33.26256373,-92.64600231
384554,1091,41.4526773,-92.645824
384555,1369,33.20325327,-92.64576481
384557,1305,33.71106316,-92.64549174
384561,1099,41.14464,-92.64488
384562,1100,41.14720599,-92.64434746
384564,1361,33.26533616,-92.644038
384566,1099,41.14876297,-92.64391646
384567,1100,41.15061086,-92.64383565
384569,1100,41.15054083,-92.64374945
384570,1100,41.15048156,-92.64367941
384571,1100,41.15040075,-92.64360937
384572,1098,41.15039089,-92.64323546
384573,1360,33.27238768,-92.64308088
384576,1370,33.20341031,-92.64131759
384581,1097,41.16127,-92.64034
384582,1232,35.15671239,-92.64011965
384595,1371,33.20335321,-92.63770557
384601,1372,33.20331752,-92.63655629
384611,1389,30.87424812,-92.63495287
384617,1415,30.48239937,-92.63362789
384620,1275,34.4995203,-92.63317159
384630,1373,33.2032033,-92.63182354
384644,1276,34.51352124,-92.62910761
384647,1275,34.51068025,-92.62896264
384656,1372,33.20307481,-92.62717646
384662,1371,33.20297487,-92.62555605
384672,1388,30.89874242,-92.62289741
384687,1274,34.52911316,-92.61960104
384698,1305,33.72396479,-92.61587222
384712,1372,33.20262642,-92.61237551
384715,1304,33.72695678,-92.60943146
384718,1373,33.20367654,-92.60860609
384738,1274,34.5505182,-92.60454263
384747,1096,41.26740589,-92.60302887
384754,1273,34.55216003,-92.60121436
384755,1303,33.73080904,-92.60113884
384761,1432,30.1917969,-92.599821
384764,1274,34.55256454,-92.59950115
384767,1416,30.48485024,-92.59809834
384768,1273,34.54758919,-92.59759247
384775,1272,34.55214525,-92.5920467
384780,1433,30.18927675,-92.59110167
384792,1434,30.18849781,-92.5886012
384793,1271,34.55396453,-92.588588
384797,1367,31.3643366,-92.58761037
384800,1272,34.55506937,-92.58606721
384805,1302,33.73818745,-92.5852556
384807,1387,30.97643293,-92.58453099
384808,1274,34.55740823,-92.58411883
384809,1273,34.55653044,-92.58409952
384815,1272,34.55533634,-92.58188971
384816,1435,30.18638673,-92.58182444
384817,1271,34.55531778,-92.58168413
384819,1417,30.4859896,-92.58162561
384841,1270,34.55529354,-92.57693852
384843,1436,30.18474108,-92.57654178
384847,1386,30.9874188,-92.57605367
384852,1079,41.96092237,-92.57491451
384864,1233,35.14661753,-92.56882765
384880,1081,41.95991179,-92.5618949
384898,1374,44.98417826,-92.55654841
384899,1080,41.95789726,-92.55626729
384915,1234,35.14205721,-92.55247398
384927,1080,41.9560597,-92.54607618
384928,1234,35.13669324,-92.5460469
384949,1385,31.03346967,-92.53471957
384952,1269,34.57967787,-92.53417151
384953,1370,31.32950471,-92.53416901
384966,1269,34.58221802,-92.5297225
384967,1270,34.5822913,-92.52925059
384969,1368,31.34688387,-92.52837294
384972,1418,30.49456146,-92.52710425
384973,1373,31.33220873,-92.52691592
384974,1369,31.34449604,-92.52668678
384975,1373,31.33218018,-92.52665894
384978,1371,31.33871894,-92.526421
384979,1372,31.3373103,-92.52639244
384981,1372,31.337415,-92.52589751
384983,1371,31.33962314,-92.52548825
384984,1370,31.34055588,-92.52531693
384985,1235,35.11445018,-92.52460118
384992,1419,30.49528284,-92.52135345
384993,1269,34.58445066,-92.51825748
384998,1268,34.58494042,-92.51667292
384999,1267,34.58498444,-92.51648404
385003,1301,33.77034716,-92.51268907
385005,1437,30.17996125,-92.51129825
385015,1419,30.49752658,-92.50859809
385021,1384,31.11270534,-92.50666009
385023,1438,30.180038,-92.5049687
385027,1266,34.59488851,-92.50049249
385029,1439,30.1800998,-92.49987168
385031,1420,30.49826036,-92.49921121
385034,1440,30.18012601,-92.49770993
385035,1441,30.18013624,-92.49686631
385041,1383,31.1464817,-92.49473481
385044,1301,33.77634161,-92.49400083
385059,1300,33.7804681,-92.48595094
385062,1369,31.32976773,-92.48463911
385065,1265,34.59917882,-92.48004815
385074,1370,31.33175826,-92.47263552
385077,1370,31.32479716,-92.47212803
385087,1371,31.32703805,-92.46686756
385089,1442,30.18048775,-92.46664458
385093,1371,31.3210174,-92.46508263
385094,1421,30.50044068,-92.46484533
